id,guid,published_on,imageurl,title,url,body,tags,lang,upvotes,downvotes,categories,source_info,source,date
44825790,https://cryptonews.com/?p=362619,1747694451,https://resources.cryptocompare.com/news/52/44825790.jpeg,Roman Storm’s Defense Team Accuses U.S. Government Of Withholding Key Exculpatory Evidence,https://cryptonews.com/news/roman-storm-defense-team-accuses-u-s-government-of-withholding-key-exculpatory-evidence/,"The defense team of Tornado Cash developer, Roman Storm, is accusing prosecutors from the U.S. federal government of withholding key evidence that could see the crypto founder set free in a new letter to U.S. District Judge Katherine Polk Failla on Friday. Exculpatory Evidence Discovered, Lawyers for Roman Storm Say According to Storm’s counsel , the government has “possessed exculpatory materials” regarding evidence pertinent to the developer’s criminal trial since August 2023. NEW: Tornado Cash developer Roman Storm's attorneys moved to reconsider case dismissal, alleging prosecutors hid exculpatory 2023 FinCEN communications suggesting non-custodial cryptocurrency mixers aren't ""money transmitting businesses."" pic.twitter.com/9LmpyQtkIh — Bitcoin News (@BitcoinNewsCom) May 19, 2025 The defense lawyers claim that the federal prosecutors’ view of Tornado Cash as a “money-transmitting business” goes against their August 2023 statement where FinCEN officials claimed that fellow crypto mixer, Samourai Wallet, does not count as a money transmitter given its non-custodial nature. Given that Tornado Cash is also non-custodial, Storm’s team argues that the government is going against its own stance by indicting the crypto developer . “The disclosures in the Samourai case reveal that the government, at the very least, played fast and loose and, at worst, affirmatively misled this court,” the letter reads. U.S. Prosecutors Defend Their Stance Meanwhile, prosecutors are pushing back on the defense’s claims after Storm’s team expressed “concern about the government’s belated disclosures in the Samourai case” in a May 8 letter. “The Government disclosed all known substantive communications between the prosecution team and FinCEN regarding Samourai Wallet months in advance of pretrial motions and trial,” U.S. prosecutors said in a recent filing. “Indeed, the defendants will have seven months to make use of the information before trial,” they added. “Nothing more is warranted.” U.S. Sees Changing Crypto Regulations The controversial Tornado Cash case comes amid shifting crypto regulations in the United States as President Donald Trump relaxes rulemaking on the blockchain sector . On April 7, the Deputy Attorney General’s Office released a memorandum stating it would, in part, “no longer target virtual currency exchanges, mixing and tumbling services, and offline wallets for the acts of their end users or unwitting violations of regulations.” The post Roman Storm’s Defense Team Accuses U.S. Government Of Withholding Key Exculpatory Evidence appeared first on Cryptonews .",Blockchain News|News|Crypto mixers|Regulation|tornado cash,EN,0,0,BLOCKCHAIN|BTC|BUSINESS|REGULATION,"{'name': 'cryptonews', 'img': 'https://images.cryptocompare.com/news/default/cryptonews.png', 'lang': 'EN'}",cryptonews,2025-05-19 22:40:51
44825973,https://www.newsbtc.com/?p=754643,1747694851,https://resources.cryptocompare.com/news/21/44825973.jpeg,Coinbase Confirms DOJ Investigation Following Major Security Incident,https://www.newsbtc.com/breaking-news-ticker/coinbase-confirms-doj-investigation-following-major-security-incident/,"The US Department of Justice (DOJ) has initiated an investigation into a significant security breach at Coinbase, the largest US-based cryptocurrency exchange. According to sources familiar with the matter cited by Bloomberg, the DOJ’s criminal division in Washington is examining the circumstances surrounding the breach, which has raised serious concerns about cybersecurity within the crypto sector. Coinbase Collaborates With DOJ Amid Major Data Breach Coinbase disclosed that the breach involved criminal actors bribing employees and contractors in India to gain access to sensitive client data. Paul Grewal, Chief Legal Officer of Coinbase, stated: We have notified and are working with the DOJ and other US and international law enforcement agencies and welcome law enforcement’s pursuit of criminal charges against these bad actors. Related Reading: Dogecoin On The Edge: Major Breakout Or Breakdown Imminent? Importantly, the exchange’s CLO clarified that while Coinbase itself is not under investigation, the DOJ is focused on the criminals involved in the breach. The incident first came to light when Coinbase received an email from an unidentified threat actor on May 11, claiming to possess information about certain customer accounts alongside internal documents. The company anticipates losses ranging from $180 million to $400 million due to the cyberattack. $20 Million Reward Fund After Rejecting Ransom While the attackers managed to steal some data, including names, addresses, and email addresses, the exchange confirmed that login credentials and passwords were not compromised. In a statement on May 15, Coinbase reassured its users via social media platform X (formerly Twitter) that it would not succumb to the attackers’ demands. The criminals had requested a ransom of $20 million. Related Reading: Pundit Says XRP Price Will Stabilize At $1,000 And Become ‘Very Expensive’ Instead of paying the ransom, Coinbase announced the establishment of a $20 million reward fund aimed at encouraging information leading to the arrest and conviction of those responsible for the attack. At the close of trading on Monday, the company’s stock (COIN) was trading at $263. Featured image from DALL-E, chart from TradingView.com",Breaking News Ticker|coin|coinbase|Coinbase investigation|coinbase news|crypto|crypto news|cryptocurrency|US crypto regulation,EN,0,0,BUSINESS|EXCHANGE|MINING|REGULATION|TRADING,"{'name': 'NewsBTC', 'img': 'https://images.cryptocompare.com/news/default/newsbtc.png', 'lang': 'EN'}",newsbtc,2025-05-19 22:47:31
44826115,https://cryptonews.com/?p=362405,1747695075,https://resources.cryptocompare.com/news/52/44826115.jpeg,Dogecoin Price Prediction: One Break Above $0.230 Could Unleash a Full-Blown Meme Rally,https://cryptonews.com/news/dogecoin-price-prediction-one-break-above-0-230-could-unleash-a-full-blown-meme-rally/,"Dogecoin (DOGE) has pulled back 3.2% in the past 24 hours, but the dip may be a setup for an even bigger move as the meme coin rally takes a brief pause. Trading volumes have nearly doubled in the same period, signaling heightened interest as DOGE approached the key $0.23 resistance level. Meanwhile, other leading meme coins like Shiba Inu (SHIB) and Pepe (PEPE) have also dipped around 4.4%, suggesting the entire sector is gearing up for a bounce as sellers get exhausted. So, is the baseline Dogecoin price prediction still bullish — or does this past week’s dip signal deeper trouble ahead for the top meme coin? Dogecoin Price Prediction: DOGE Forms Bull Flag and Could Rise to $0.35 DOGE’s price action has stalled in the past week after the token reached the $0.25 area as it seems that this is a key level for market participants. The price has dropped to its lowest point in a week already at around $0.21 as momentum indicators were already flashing sell signals. The Relative Strength Index (RSI) had surged to overbought levels already while the MACD’s histogram had been trending lower for four days in a row. Although the price action still favors a bullish Dogecoin price prediciton, the rally had already reached a point of exhaustion already and justifies a pullback. However, this does not necessarily mean that the uptrend is over. DOGE has formed a bullish flag pattern that could result in a higher high if the price breaks the upper bound of this formation. This resistance currently stands at around $0.23 and it is the key level to watch in the following days. Based on the flag’s pole size, a bullish breakout could push DOGE to $0.35, meaning a potential 52% gain in a relatively short period. Meanwhile, the key support to watch apart from the flag’s lower bound would be the range between $0.18 and $0.19 as a bounce off this level will still maintain the asset’s bullish price structure intact. While DOGE’s outlook may be a bit uncertain at the time, the top crypto presales of the year like Best Wallet (BEST) offer the highest upside potential as their tokens are offered at a heavily discounted price. Best Wallet (BEST) Set to Launch Groundbreaking Web3 Storage Solution – $12.5M Raised and Counting Best Wallet (BEST) is rapidly positioning itself as a game-changer in the crypto space, offering a next-gen wallet that supports assets across 60 blockchains, delivers ultra-low swap fees, and is packed with powerful tools for modern traders. Since its presale launch in November, the project has already raised nearly $12.5 million – a clear signal of investor confidence as it gears up to roll out its full Web3 storage solution. The mobile app is live on both iOS and Android, featuring a slick interface and an integrated crypto screener called Upcoming Tokens, designed to help users discover early-stage presales with massive upside potential. At the core of this ecosystem is $BEST – the utility token used for transaction fees within the wallet. As adoption grows and new users flood in, demand for $BEST is expected to skyrocket. To buy $BEST at its discounted presale price of $0.025045, head to the Best Wallet website and connect your wallet. If you don’t have a wallet, you can download the Best Wallet app itself. You can either swap USDT or ETH for $BEST or use a bank card to invest. The post Dogecoin Price Prediction: One Break Above $0.230 Could Unleash a Full-Blown Meme Rally appeared first on Cryptonews .",Price Analysis|Dogecoin|Meme Coins|Price Prediction,EN,0,0,BUSINESS|DOGE|MARKET|SHIB|TRADING,"{'name': 'cryptonews', 'img': 'https://images.cryptocompare.com/news/default/cryptonews.png', 'lang': 'EN'}",cryptonews,2025-05-19 22:51:15
44826154,https://decrypt.co/?p=320942,1747695113,https://resources.cryptocompare.com/news/44/44826154.jpeg,Goodbye Satoshi? Why Jack Dorsey Wants a Bitcoin Rebrand,https://decrypt.co/320942/goodbye-satoshi-jack-dorsey-wants-bitcoin-rebrand,Bitcoin developers and die-hards alike are debating a proposed change that would change Bitcoin's base unit—and impact how BTC is perceived.,|Coins,EN,0,0,BTC,"{'name': 'Decrypt', 'img': 'https://images.cryptocompare.com/news/default/decrypt.png', 'lang': 'EN'}",decrypt,2025-05-19 22:51:53
44826169,https://en.coinotag.com/debate-intensifies-over-bitcoins-proposed-base-unit-redefinition-amid-support-from-jack-dorsey/,1747695218,https://resources.cryptocompare.com/news/77/44826169.jpeg,Debate Intensifies Over Bitcoin’s Proposed Base Unit Redefinition Amid Support from Jack Dorsey,https://en.coinotag.com/debate-intensifies-over-bitcoins-proposed-base-unit-redefinition-amid-support-from-jack-dorsey/,"A pivotal discussion in the crypto community is underway as Bitcoin developers propose BIP 177, aiming to redefine Bitcoin’s base unit and its perception. This change, endorsed by notable figures",News|BTC,EN,0,0,BTC,"{'name': 'CoinOtag', 'img': 'https://resources.cryptocompare.com/news/77/default.png', 'lang': 'EN'}",coinotag,2025-05-19 22:53:38
44826341,https://cointelegraph.com/news/bitcoin-trading-in-six-figure-territory-shows-btc-is-ready-to-carry-gold-s-baton-fidelity-exec,1747695438,https://images.cryptocompare.com/news/default/cointelegraph.png,Bitcoin trading in six-figure territory shows BTC is ready to carry gold’s ‘baton’ — Fidelity exec,https://cointelegraph.com/news/bitcoin-trading-in-six-figure-territory-shows-btc-is-ready-to-carry-gold-s-baton-fidelity-exec?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound,"Key takeaways: Bitcoin’s Sharpe ratio converges with gold’s, indicating similar risk-adjusted returns, supporting its store-of-value role. Gold outperformed Bitcoin in Q1 2025 with a 30.33% price gain versus Bitcoin’s 3.84%, driven by economic uncertainty. Bitcoin ETF inflows are recovering, and analysts predict BTC could reach $110,000–$444,000 in 2025. Bitcoin’s (BTC) price is holding above $100,000, leading Fidelity Director of Global Macro, Jurrien Timmer to say the crypto asset could reclaim its position as a leading store-of-value contender. Timmer’s recent analysis highlights a convergence in the Sharpe ratios of Bitcoin and gold, suggesting that the two assets are increasingly comparable in risk-adjusted returns. The Sharpe ratio measures the rate of return an investment provides for the risk taken, by comparing its performance to a risk-free benchmark relative to its volatility. The chart below, tracking weekly data between 2018 and May 2025, shows Bitcoin’s returns (1x) catching up to gold’s (4x), with gold at $22.48 and Bitcoin at $15.95 in relative performance terms. Gold vs Bitcoin Sharpe ratio. Source: X.com From an allocation standpoint, Timmer recommended a 4:1 gold-to-Bitcoin ratio for a store-of-value hedge, highlighting an intriguing observation. Timmer said, “I continue to be fascinated by the fact that the most negatively correlated asset to Bitcoin is gold. For two players on the same store-of-value team, it’s not what I would expect to see. Bitcoin’s risk-reward ratio has continued to impress. There is no other asset quite like it!” While Bitcoin’s SoV credential improves above $100,000, Ecoinometrics, a Bitcoin-focused macroeconomic n ewsletter , pointed out that it was not smooth sailing in Q1 2025. In 2024, Bitcoin spot exchange-traded traded-funds (ETFs) saw a staggering $35 billion net inflows, purchasing 500,000 BTC and driving a 120% return. However, 2025 started on a different note. The first four months saw Bitcoin ETF flows drop to less than a third compared to 2024, while gold ETFs attracted more capital. The newsletter noted that this shift could be attributed to Q1 uncertainty surrounding Federal Reserve policy, trade policy, and the US economy. Ecoinometrics stated, “Between two hard assets, gold and Bitcoin, it’s easy to see why capital went to the one seen as a haven.” Bitcoin vs gold ETF netflows comparison. Source: X.com Gold, with a 30.33% price gain in 2025 compared to Bitcoin’s 3.84%, benefited from its stability during economic unease. Additionally, the analysis added that Bitcoin performed better as a “high-beta growth asset,” thriving in rising liquidity and fiat debasement environments. Recent developments signal a shift: US trade policy clarity, a softer Federal Reserve stance, and easing financial conditions have spurred steady inflows into Bitcoin ETFs. Related: Bitcoin bull flag and standard profit taking hint at eventual rally to new BTC price highs Bitcoin is on track for new highs in 2025 A higher Sharpe ratio is a positive metric for Bitcoin, significantly increasing the probability of reaching new all-time highs above $110,000 in May. According to Bitcoin Suisse, a crypto custody firm, BTC’s high Sharpe ratio has allowed the asset to thrive in risk-on and risk-off environments since the US presidential election. Bitcoin price performance in risk-on, risk-off. Source: Bitcoin Suisse With more than 88% of its supply in profit, BTC currently behaves as a high-conviction bet, where the likelihood of an “acceleration phase” moving forward. Bitcoin Suisse head of research Dominic Weibei said, “In this environment, Bitcoin has emerged as the Swiss army knife asset. Whether equities rally or bonds crumble, BTC trades on its supply-demand fundamentals, delivering a win-win profile that traditional assets simply can't offer.” Similarly, Cointelegraph reported that Bitcoin has a ""decent chance"" of reaching $250,000 or more in 2025, driven by its interplay with gold, according to a gold-based forecast. The report uses a scenario-based framework rooted in its gold model to project Bitcoin’s potential revaluation as a non-sovereign hard asset. If Bitcoin’s network value, measured in gold, follows a power curve, and gold maintains its current value, analysts suggest it could hit $444,000 in 2025. However, a more conservative estimate by Bitcoin analyst Apsk32 points to a ""reasonable"" target of $220,000 for the year. Related: Altcoins are on the verge of ‘most powerful rally’ since 2017 — Analyst This article does not contain investment advice or recommendations. Every investment and trading move involves risk, and readers should conduct their own research when making a decision.",,EN,0,0,BTC|BUSINESS|FIAT|MARKET|TRADING,"{'name': 'CoinTelegraph', 'img': 'https://images.cryptocompare.com/news/default/cointelegraph.png', 'lang': 'EN'}",cointelegraph,2025-05-19 22:57:18
44827087,https://coinedition.com/?p=648590,1747695600,https://resources.cryptocompare.com/news/7/default.png,"Moody’s Downgrade Sends Stocks, Treasury Yields, and Gold Tumbling",https://coinedition.com/moodys-downgrade-sends-stocks-treasury-yields-and-gold-tumbling/,"Futures tied to the Dow Jones Industrial Average fell by 0.79%, the S&P 500 dipped 0.97%, and the Nasdaq 100 dropped 1.19% The yield on the 30-year US Treasury bond surged to 5.03% Gold prices crashed by more than 2% on Friday, but recovered by more than 1% today A few days ago, Moody’s downgraded the US sovereign credit rating from Aaa to Aa1, which marked the first time in over a century that the US no longer holds a top-tier rating from any major credit agency. Driven by escalating national debt and persistent fiscal deficits, the decision has sent ripples through global financial markets, particularly in the United States. For instance, US stock futures declined sharply following the downgrade, with futures tied to the Dow Jones Industrial Average falling by 0.79%, the S&P 500 dipping 0.97%, and the Nasdaq 100 dropping 1.19%. The bond market was hit as well, where the yield on the 30-year US Treasury bond surged to 5.03%. This is the highest level since November 2023, indicating increased borrowing costs for the government. Surprisingly, gold wasn’t spared either, with prices crashing by more than 2% on Friday. However, it started to recover a bit… The post Moody’s Downgrade Sends Stocks, Treasury Yields, and Gold Tumbling appeared first on Coin Edition .",Market|Market News|News|Top Crypto News|Blockchain News|US Government,EN,0,0,BUSINESS|FIAT|MARKET|REGULATION,"{'name': 'Coin Edition', 'img': 'https://resources.cryptocompare.com/news/7/default.png', 'lang': 'EN'}",coinquora,2025-05-19 23:00:00
44826433,https://www.cryptopolitan.com/?p=730872,1747695600,https://resources.cryptocompare.com/news/43/44826433.jpeg,"Dogecoin (DOGE) Is Keeping A Stable Price Despite Fluctuations, But Ruvi AI (RUVI) Could be the Next 100x Crypto No One Should Miss",https://www.cryptopolitan.com/dogecoin-doge-is-keeping-a-stable-price-despite-fluctuations-but-ruvi-ai-ruvi-could-be-the-next-100x-crypto-no-one-should-miss/,"Dogecoin (DOGE), born as a fun cryptocurrency, has gone mainstream and has captured the attention of millions with its lighthearted meme culture and active community. While Dogecoin rides the waves of social influence, innovation in blockchain technology is moving fast with projects like Ruvi AI , which combines artificial intelligence (AI) with blockchain to create real solutions and investment opportunities. What is Ruvi AI? Ruvi AI is an advanced platform that leverages AI and blockchain. The project provides tools for industries like healthcare, logistics and finance to overcome challenges through accurate predictions, data efficiency and transparency. By putting AI into blockchain’s secure framework, Ruvi AI solves real world problems with practical solutions. A major milestone for Ruvi AI is the release of its Beta platform , where you can try out its features. This not only shows the technology of Ruvi AI but also its readiness to deliver value. Businesses using the platform can rely on data driven insights and decentralized security to optimize and trust. Presale Success Signals Strong Growth Ruvi AI’s presale has already made waves in the crypto space. During Phase 1 , tokens were priced at $0.01 and was sold out in 2 weeks. Phase 1 investors have already seen a 50% return as Ruvi AI’s Phase 2 is now live and tokens are priced at $0.015 . Analysts predict even bigger returns as Ruvi AI is getting ready to list. With a projected token value of $1 , early investors could see astronomical returns. If you want to join the movement, the presale is your chance to accumulate Ruvi AI tokens at a discounted price before they hit the open market. Rewards for Committed Investors Ruvi AI values long term commitment and has a tiered VIP rewards system that gives bonuses based on the tokens you accumulate. Here’s how it works: VIP Tier 2 Invest $750 at $0.015 per token and you can get 50,000 tokens. This qualifies you for VIP Tier 2 and gets you a 40% bonus . The bonus is 20,000 tokens, so you’ll have 70,000 tokens.If Ruvi AI lists at $0.07 , the value of these tokens is $4,900 , that’s a 553% return on investment (ROI . If the token reaches $1 , your tokens are worth $70,000 , that’s a 9,233% ROI . VIP Tier 3 To get 100,000 tokens during the presale, you need to invest $1,500. As a VIP Tier 3 member you get a 60% bonus, that’s 60,000 tokens on top of your initial tokens. So you’ll have 160,000 tokens. At the confirmed listing price of $0.07 , your tokens are worth $11,200 , that’s a 1,020% ROI . If Ruvi AI’s token value reaches $1 , this investment is $160,000 , that’s a 10,567% return . VIP Tier 5 For more ambitious investors, to get 500,000 tokens you need to invest $7,500 during the presale. At this tier you become a VIP Tier 5 and your tokens are doubled with a 100% bonus , so you’ll have 1,000,000 tokens . If Ruvi AI lists with a token price of $0.07 , these tokens are worth $70,000 , that’s an 833% return . If the price reaches $1 , your tokens are worth $1,000,000 , that’s a 12,233% ROI . Why Act Now? These examples show how accumulating Ruvi AI tokens early gives you not just bonuses but life changing returns. The more tokens you accumulate, the bigger the rewards. Leaderboard Rewards for Top Investors Ruvi AI also gives leaderboard rewards to its top contributors: Top 10 contributors will get 500,000 tokens , that’s $35,000 at $0.07 or $500,000 at $1 . Top 50 contributors will get 250,000 tokens , that’s $17,500 at $0.07 or $250,000 at $1 .* Top 100 contributors will get 100,000 tokens , that’s $7,000 at $0.07 or $100,000 at $1 . This way committed investors are rewarded for supporting Ruvi AI’s growth. A Future in Sight Ruvi AI is more than just a concept. It’s a platform that’s already changing how industries use AI and blockchain. Its Beta platform is proof of that, simplifying inefficiencies and transparency in industries that need it the most. For investors Ruvi AI offers not just technological progress but also a financial advantage. By acting early during the presale you can get tokens at a discounted price with bonuses, setting you up for massive returns. Join Ruvi AI Now While Dogecoin is fun and community driven, Ruvi AI is technological purpose and investment. The presale is still open at $0.015 per token , get in now and maximize your future gains. Learn More Buy RUVI: https://presale.ruvi.io Website: https://ruvi.io Whitepaper: https://docs.ruvi.io Telegram: https://t.me/ruviofficial Twitter/X: https://x.com/RuviAI Try RUVI AI: https://web.ruvi.io/register",Press Release,EN,0,0,BLOCKCHAIN|BUSINESS|DOGE|TRADING|ZRX,"{'name': 'Cryptopolitan', 'img': 'https://images.cryptocompare.com/news/default/cryptopolitan.png', 'lang': 'EN'}",cryptopolitan,2025-05-19 23:00:00
44826414,https://coinpedia.org/?p=457982,1747695611,https://images.cryptocompare.com/news/default/coinpedia.png,Solana Price Prediction: Rising Network Adoption May Push SOL Price Beyond $200 By May,https://coinpedia.org/price-analysis/solana-price-prediction-rising-network-adoption-may-push-sol-price-beyond-200-by-may/,"The post Solana Price Prediction: Rising Network Adoption May Push SOL Price Beyond $200 By May appeared first on Coinpedia Fintech News The Solana network has faced significant competition from other L1 chains but an impending crypto summer has sparked optimism. On-chain data shows the number of non-zero SOL addresses recently hit a new all-time high. Solana (SOL) price has regained bullish momentum since early April 2025. The large-cap altcoin, with a fully diluted valuation of about $99.8 billion and a 24-hour average traded volume of about $6 billion, has formed higher highs and higher lows in the past seven weeks, thus signaling a rising trend in the higher timeframe. The rising SOL trend coincides with the Bitcoin price rebound above $100k amid an anticipated reversal of the BTC’e weekly dominance. Furthermore, the rising crypto optimism favors an altseason in the coming months, bolstered by the notable rebound of Ether against BTC . Solana Network Records Mixed Fundamentals The Solana network remains a key player in the DeFi space, mostly in the memecoin ecosystem. The rising adoption of Solana-based memecoins has helped increase the non-zero SOL address in the recent past. According to on-chain data analysis from Glassnode, the number of Solana wallets holding at least 0.1 SOL has reached a new all-time high (ATH) of 11.16 million. Meanwhile, the United States Securities and Exchange Commission (SEC) delayed its decision on VanEck’s proposed Solana ETF on Monday for further review and consultations. Midterm Expectations for SOL Price After hitting a local target of above $174 in the past two weeks, the SOL price has been trapped in a short-term correction. In the 1-hour timeframe, SOL price has formed a parallel symmetrical falling trend in the past few days. Following Monday’s SOL price rebound from the lower border of the symmetrical falling trend, SOL price is positioned to rally towards the upper border in the coming days. A potential close above the symmetrical falling trend will propel SOL price towards the next short-term target of above $200. However, a further correction, in the coming days, will likely dump SOL price towards the next significant support level above $157.",Price Analysis,EN,0,0,ALTCOIN|BTC|EXCHANGE|SOL|TRADING,"{'name': 'coinpedia', 'img': 'https://images.cryptocompare.com/news/default/coinpedia.png', 'lang': 'EN'}",coinpedia,2025-05-19 23:00:11
44826380,https://ambcrypto.com/?p=493126,1747695618,https://images.cryptocompare.com/news/default/ambcrypto.png,"Bitcoin hits $2T market cap, surpasses Google and Meta – Is Apple next?",https://ambcrypto.com/bitcoin-hits-2t-market-cap-surpasses-google-and-meta-is-apple-next/,BTC becomes 6th most valuable global asset and could rival Apple if it hits $158K.,Bitcoin|BTC Trading View|News|News 1|Social|Trading View|ambcrypto,EN,0,0,BTC|MARKET,"{'name': 'AMB Crypto', 'img': 'https://images.cryptocompare.com/news/default/ambcrypto.png', 'lang': 'EN'}",ambcrypto,2025-05-19 23:00:18
